ts,team,p_title,p_final,p_sf,p_qf,p_advance,elo
2026-06-15T10:15:11.098074+00:00,NED,0.03506,0.07326,0.14874,0.28842,0.88724,1943.5
2026-06-15T10:15:11.098074+00:00,MEX,0.03066,0.06968,0.15430,0.31790,0.98336,1889.7
2026-06-15T10:15:11.098074+00:00,NOR,0.02772,0.06078,0.13010,0.25620,0.84044,1914.0
2026-06-15T10:15:11.098074+00:00,BEL,0.02610,0.05860,0.11848,0.27030,0.93046,1894.0
2026-06-15T10:15:11.098074+00:00,JPN,0.02554,0.05646,0.12154,0.24726,0.84012,1910.5
2026-06-15T10:15:11.098074+00:00,CRO,0.02528,0.05368,0.10846,0.21050,0.83560,1912.0
2026-06-15T10:15:11.098074+00:00,USA,0.02240,0.05106,0.11086,0.26602,0.97892,1800.6
2026-06-15T10:15:11.098074+00:00,URU,0.02136,0.04968,0.10514,0.20962,0.86042,1892.0
2026-06-15T10:15:11.098074+00:00,AUS,0.01992,0.04626,0.10234,0.22942,0.93252,1853.9
2026-06-15T10:15:11.098074+00:00,MAR,0.01640,0.03932,0.09448,0.21124,0.88600,1843.5
2026-06-15T10:15:11.098074+00:00,SUI,0.01508,0.03716,0.08754,0.20334,0.75926,1858.2
2026-06-15T10:15:11.098074+00:00,ECU,0.01460,0.03378,0.07738,0.16446,0.65936,1877.9
2026-06-15T10:15:11.098074+00:00,SEN,0.01428,0.03504,0.08220,0.18272,0.71050,1860.0
2026-06-15T10:15:11.098074+00:00,AUT,0.01122,0.02868,0.06620,0.15104,0.76682,1830.0
2026-06-15T10:15:11.098074+00:00,SCO,0.00986,0.02576,0.06950,0.16712,0.83484,1797.5
2026-06-15T10:15:11.098074+00:00,KOR,0.00794,0.02332,0.06872,0.18056,0.95284,1752.2
2026-06-15T10:15:11.098074+00:00,CIV,0.00794,0.02186,0.06074,0.15242,0.96266,1755.1
2026-06-15T10:15:11.098074+00:00,SWE,0.00782,0.02382,0.06674,0.17948,0.95702,1765.6
2026-06-15T10:15:11.098074+00:00,TUR,0.00752,0.01920,0.04568,0.09968,0.47266,1834.1
2026-06-15T10:15:11.098074+00:00,CAN,0.00684,0.02050,0.05720,0.16598,0.81214,1746.7
2026-06-15T10:15:11.098074+00:00,IRN,0.00610,0.01834,0.04572,0.12146,0.66194,1772.0
2026-06-15T10:15:11.098074+00:00,ALG,0.00466,0.01536,0.03936,0.10282,0.63770,1772.0
2026-06-15T10:15:11.098074+00:00,EGY,0.00302,0.01008,0.03000,0.09660,0.69846,1696.0
2026-06-15T10:15:11.098074+00:00,PAN,0.00250,0.00778,0.02156,0.05978,0.45098,1730.0
2026-06-15T10:15:11.098074+00:00,PAR,0.00218,0.00688,0.02002,0.05090,0.31672,1759.4
2026-06-15T10:15:11.098074+00:00,UZB,0.00198,0.00606,0.01828,0.04884,0.39098,1714.0
2026-06-15T10:15:11.098074+00:00,CZE,0.00172,0.00600,0.02244,0.06604,0.51954,1674.8
2026-06-15T10:15:11.098074+00:00,BIH,0.00134,0.00516,0.02160,0.07910,0.67144,1636.3
2026-06-15T10:15:11.098074+00:00,COD,0.00102,0.00374,0.01214,0.03888,0.40814,1652.0
2026-06-15T10:15:11.098074+00:00,JOR,0.00094,0.00292,0.00960,0.03226,0.27596,1680.0
2026-06-15T10:15:11.098074+00:00,KSA,0.00042,0.00156,0.00622,0.02580,0.33784,1576.0
2026-06-15T10:15:11.098074+00:00,NZL,0.00038,0.00148,0.00684,0.02910,0.36890,1562.0
2026-06-15T10:15:11.098074+00:00,IRQ,0.00026,0.00106,0.00418,0.01804,0.18104,1607.0
2026-06-15T10:15:11.098074+00:00,CPV,0.00018,0.00138,0.00646,0.02638,0.34540,1578.0
2026-06-15T10:15:11.098074+00:00,GHA,0.00018,0.00088,0.00388,0.01864,0.38376,1510.0
2026-06-15T10:15:11.098074+00:00,RSA,0.00010,0.00046,0.00282,0.01246,0.20280,1502.3
2026-06-15T10:15:11.098074+00:00,QAT,0.00006,0.00054,0.00348,0.02130,0.40978,1453.8
2026-06-15T10:15:11.098074+00:00,TUN,0.00006,0.00042,0.00192,0.00888,0.10546,1574.4
2026-06-15T10:15:11.098074+00:00,CUW,0.00002,0.00002,0.00024,0.00232,0.06758,1425.4
2026-06-15T10:15:11.098074+00:00,HAI,0.00000,0.00026,0.00154,0.00630,0.10140,1532.5
2026-06-15T10:32:35.931524+00:00,ESP,0.15396,0.23232,0.34258,0.47748,0.98508,2157.0
2026-06-15T10:32:35.931524+00:00,ARG,0.12018,0.19604,0.30160,0.43804,0.95732,2115.0
2026-06-15T10:32:35.931524+00:00,FRA,0.09250,0.15864,0.27386,0.42358,0.94900,2063.0
2026-06-15T10:32:35.931524+00:00,ENG,0.06590,0.11950,0.21064,0.35340,0.94756,2024.0
2026-06-15T10:32:35.931524+00:00,POR,0.05354,0.10362,0.18760,0.34210,0.93218,1989.0
2026-06-15T10:32:35.931524+00:00,BRA,0.04936,0.09570,0.18464,0.32752,0.94402,1974.5
2026-06-15T10:32:35.931524+00:00,COL,0.04498,0.09004,0.16662,0.30350,0.88936,1982.0
2026-06-15T10:32:35.931524+00:00,GER,0.04298,0.08926,0.18508,0.32452,0.99806,1940.6
2026-06-15T10:32:35.931524+00:00,NED,0.03532,0.07252,0.14742,0.28826,0.88748,1943.5
2026-06-15T10:32:35.931524+00:00,MEX,0.03196,0.06974,0.15458,0.31970,0.98248,1889.7
2026-06-15T10:32:35.931524+00:00,NOR,0.02752,0.06006,0.13040,0.25688,0.83834,1914.0
2026-06-15T10:32:35.931524+00:00,JPN,0.02562,0.05728,0.12100,0.24858,0.84292,1910.5
2026-06-15T10:32:35.931524+00:00,BEL,0.02436,0.05682,0.11750,0.26786,0.92956,1894.0
2026-06-15T10:32:35.931524+00:00,CRO,0.02354,0.05310,0.10992,0.21482,0.83844,1912.0
2026-06-15T10:32:35.931524+00:00,URU,0.02112,0.05158,0.10440,0.20532,0.86140,1892.0
2026-06-15T10:32:35.931524+00:00,USA,0.02008,0.05016,0.11100,0.26250,0.97864,1800.6
2026-06-15T10:32:35.931524+00:00,AUS,0.01796,0.04452,0.10030,0.22838,0.93060,1853.9
2026-06-15T10:32:35.931524+00:00,SUI,0.01668,0.03758,0.08720,0.20052,0.75926,1858.2
2026-06-15T10:32:35.931524+00:00,MAR,0.01584,0.03928,0.09596,0.21388,0.88782,1843.5
2026-06-15T10:32:35.931524+00:00,ECU,0.01528,0.03514,0.07812,0.16438,0.65986,1877.9
2026-06-15T10:32:35.931524+00:00,SEN,0.01514,0.03674,0.08418,0.18422,0.70896,1860.0
2026-06-15T10:32:35.931524+00:00,AUT,0.01118,0.02826,0.06490,0.14918,0.76330,1830.0
2026-06-15T10:32:35.931524+00:00,SCO,0.00948,0.02564,0.06810,0.16472,0.83554,1797.5
2026-06-15T10:32:35.931524+00:00,KOR,0.00824,0.02344,0.06832,0.18056,0.95154,1752.2
2026-06-15T10:32:35.931524+00:00,SWE,0.00764,0.02266,0.06620,0.17862,0.95774,1765.6
2026-06-15T10:32:35.931524+00:00,CIV,0.00726,0.02202,0.06174,0.15734,0.96340,1755.1
2026-06-15T10:32:35.931524+00:00,TUR,0.00696,0.01788,0.04528,0.10008,0.47110,1834.1
2026-06-15T10:32:35.931524+00:00,CAN,0.00650,0.01974,0.05750,0.16550,0.81384,1746.7
2026-06-15T10:32:35.931524+00:00,IRN,0.00580,0.01678,0.04504,0.12108,0.65924,1772.0
2026-06-15T10:32:35.931524+00:00,ALG,0.00570,0.01428,0.03782,0.10128,0.63810,1772.0
2026-06-15T10:32:35.931524+00:00,EGY,0.00306,0.01090,0.03172,0.09862,0.70386,1696.0
2026-06-15T10:32:35.931524+00:00,PAR,0.00270,0.00764,0.01980,0.04916,0.31404,1759.4
2026-06-15T10:32:35.931524+00:00,PAN,0.00252,0.00740,0.02050,0.05894,0.45012,1730.0
2026-06-15T10:32:35.931524+00:00,CZE,0.00202,0.00648,0.02214,0.06448,0.52208,1674.8
2026-06-15T10:32:35.931524+00:00,UZB,0.00170,0.00568,0.01648,0.04684,0.38842,1714.0
2026-06-15T10:32:35.931524+00:00,BIH,0.00166,0.00610,0.02214,0.08074,0.66702,1636.3
2026-06-15T10:32:35.931524+00:00,COD,0.00096,0.00340,0.01112,0.03790,0.40878,1652.0
2026-06-15T10:32:35.931524+00:00,JOR,0.00090,0.00356,0.01014,0.03286,0.28016,1680.0
2026-06-15T10:32:35.931524+00:00,CPV,0.00050,0.00174,0.00624,0.02514,0.34138,1578.0
2026-06-15T10:32:35.931524+00:00,KSA,0.00034,0.00166,0.00576,0.02534,0.34074,1576.0
2026-06-15T10:32:35.931524+00:00,IRQ,0.00032,0.00108,0.00446,0.01846,0.18040,1607.0
2026-06-15T10:32:35.931524+00:00,NZL,0.00028,0.00138,0.00668,0.02864,0.36726,1562.0
2026-06-15T10:32:35.931524+00:00,TUN,0.00012,0.00040,0.00206,0.00898,0.10750,1574.4
2026-06-15T10:32:35.931524+00:00,QAT,0.00010,0.00048,0.00320,0.02132,0.41144,1453.8
2026-06-15T10:32:35.931524+00:00,GHA,0.00010,0.00096,0.00384,0.01866,0.38346,1510.0
2026-06-15T10:32:35.931524+00:00,RSA,0.00008,0.00040,0.00248,0.01198,0.20482,1502.3
2026-06-15T10:32:35.931524+00:00,HAI,0.00004,0.00036,0.00142,0.00600,0.09788,1532.5
2026-06-15T10:32:35.931524+00:00,CUW,0.00002,0.00004,0.00032,0.00214,0.06850,1425.4
2026-06-15T10:45:13.594278+00:00,ESP,0.15212,0.23248,0.34112,0.47634,0.98450,2157.0
2026-06-15T10:45:13.594278+00:00,ARG,0.12310,0.19800,0.30404,0.44542,0.95786,2115.0
2026-06-15T10:45:13.594278+00:00,FRA,0.09370,0.15976,0.27450,0.42364,0.95034,2063.0
2026-06-15T10:45:13.594278+00:00,ENG,0.06430,0.11764,0.20892,0.35258,0.94644,2024.0
2026-06-15T10:45:13.594278+00:00,POR,0.05472,0.10438,0.18620,0.34056,0.92950,1989.0
2026-06-15T10:45:13.594278+00:00,BRA,0.04814,0.09308,0.18426,0.33082,0.94328,1974.5
2026-06-15T10:45:13.594278+00:00,COL,0.04478,0.08858,0.16430,0.30084,0.88902,1982.0
2026-06-15T10:45:13.594278+00:00,GER,0.04382,0.09122,0.18838,0.32808,0.99826,1940.6
2026-06-15T10:45:13.594278+00:00,NED,0.03604,0.07440,0.14764,0.28698,0.88388,1943.5
2026-06-15T10:45:13.594278+00:00,MEX,0.02924,0.06788,0.15358,0.31752,0.98242,1889.7
2026-06-15T10:45:13.594278+00:00,NOR,0.02794,0.06140,0.13036,0.25424,0.83780,1914.0
2026-06-15T10:45:13.594278+00:00,BEL,0.02586,0.05832,0.12132,0.27170,0.93042,1894.0
2026-06-15T10:45:13.594278+00:00,JPN,0.02546,0.05690,0.12136,0.24920,0.84108,1910.5
2026-06-15T10:45:13.594278+00:00,CRO,0.02242,0.05136,0.10676,0.21266,0.83670,1912.0
2026-06-15T10:45:13.594278+00:00,URU,0.02188,0.04996,0.10342,0.20656,0.85702,1892.0
2026-06-15T10:45:13.594278+00:00,USA,0.02124,0.04942,0.10830,0.25732,0.97790,1800.6
2026-06-15T10:45:13.594278+00:00,AUS,0.01812,0.04392,0.10096,0.23004,0.93172,1853.9
2026-06-15T10:45:13.594278+00:00,SUI,0.01606,0.03914,0.08700,0.20310,0.76362,1858.2
2026-06-15T10:45:13.594278+00:00,ECU,0.01582,0.03578,0.08006,0.16672,0.66148,1877.9
2026-06-15T10:45:13.594278+00:00,MAR,0.01542,0.03822,0.09412,0.21190,0.88896,1843.5
2026-06-15T10:45:13.594278+00:00,SEN,0.01444,0.03556,0.08242,0.18548,0.71064,1860.0
2026-06-15T10:45:13.594278+00:00,AUT,0.01082,0.02824,0.06506,0.14758,0.76752,1830.0
2026-06-15T10:45:13.594278+00:00,SCO,0.00974,0.02584,0.06836,0.16362,0.83426,1797.5
2026-06-15T10:45:13.594278+00:00,CIV,0.00784,0.02258,0.06450,0.15772,0.96392,1755.1
2026-06-15T10:45:13.594278+00:00,KOR,0.00772,0.02274,0.06590,0.17486,0.95592,1752.2
2026-06-15T10:45:13.594278+00:00,SWE,0.00772,0.02318,0.06646,0.17874,0.95724,1765.6
2026-06-15T10:45:13.594278+00:00,TUR,0.00712,0.01920,0.04532,0.09928,0.47262,1834.1
2026-06-15T10:45:13.594278+00:00,CAN,0.00678,0.02062,0.05898,0.16856,0.81020,1746.7
2026-06-15T10:45:13.594278+00:00,IRN,0.00606,0.01664,0.04420,0.12134,0.65676,1772.0
2026-06-15T10:45:13.594278+00:00,ALG,0.00474,0.01410,0.03860,0.10206,0.63882,1772.0
2026-06-15T10:45:13.594278+00:00,EGY,0.00326,0.01000,0.03132,0.09744,0.69916,1696.0
2026-06-15T10:45:13.594278+00:00,PAR,0.00256,0.00726,0.02036,0.04892,0.31326,1759.4
2026-06-15T10:45:13.594278+00:00,PAN,0.00212,0.00750,0.02110,0.05850,0.44952,1730.0
2026-06-15T10:45:13.594278+00:00,BIH,0.00186,0.00700,0.02298,0.07990,0.66482,1636.3
2026-06-15T10:45:13.594278+00:00,UZB,0.00186,0.00586,0.01714,0.04870,0.39376,1714.0
2026-06-15T10:45:13.594278+00:00,CZE,0.00172,0.00630,0.02180,0.06322,0.52072,1674.8
2026-06-15T10:45:13.594278+00:00,JOR,0.00076,0.00340,0.01020,0.03314,0.27890,1680.0
2026-06-15T10:45:13.594278+00:00,COD,0.00074,0.00372,0.01206,0.04036,0.40722,1652.0
2026-06-15T10:45:13.594278+00:00,KSA,0.00042,0.00164,0.00560,0.02514,0.33988,1576.0
2026-06-15T10:45:13.594278+00:00,NZL,0.00036,0.00160,0.00638,0.02876,0.36900,1562.0
2026-06-15T10:45:13.594278+00:00,TUN,0.00028,0.00074,0.00208,0.00846,0.10560,1574.4
2026-06-15T10:45:13.594278+00:00,IRQ,0.00022,0.00090,0.00500,0.01864,0.18232,1607.0
2026-06-15T10:45:13.594278+00:00,CPV,0.00018,0.00146,0.00606,0.02554,0.34636,1578.0
2026-06-15T10:45:13.594278+00:00,QAT,0.00016,0.00064,0.00380,0.02120,0.41442,1453.8
2026-06-15T10:45:13.594278+00:00,RSA,0.00014,0.00038,0.00220,0.01076,0.20024,1502.3
2026-06-15T10:45:13.594278+00:00,GHA,0.00012,0.00078,0.00372,0.01754,0.38586,1510.0
2026-06-15T10:45:13.594278+00:00,HAI,0.00004,0.00016,0.00126,0.00588,0.10048,1532.5
2026-06-15T10:45:13.594278+00:00,CUW,0.00004,0.00012,0.00054,0.00244,0.06838,1425.4
2026-06-15T11:01:34.491407+00:00,ESP,0.15190,0.23000,0.33830,0.47216,0.98496,2157.0
2026-06-15T11:01:34.491407+00:00,ARG,0.12160,0.19600,0.30218,0.44192,0.95836,2115.0
2026-06-15T11:01:34.491407+00:00,FRA,0.09226,0.15860,0.27354,0.42738,0.94946,2063.0
2026-06-15T11:01:34.491407+00:00,ENG,0.06366,0.11934,0.21330,0.35584,0.94868,2024.0
2026-06-15T11:01:34.491407+00:00,POR,0.05390,0.10278,0.18392,0.33848,0.92966,1989.0
2026-06-15T11:01:34.491407+00:00,COL,0.04746,0.09380,0.16880,0.30564,0.89034,1982.0
2026-06-15T11:01:34.491407+00:00,BRA,0.04670,0.09236,0.17942,0.32430,0.94328,1974.5
2026-06-15T11:01:34.491407+00:00,GER,0.04526,0.09056,0.18736,0.32662,0.99810,1940.6
2026-06-15T11:01:34.491407+00:00,NED,0.03450,0.07144,0.14612,0.28640,0.88772,1943.5
2026-06-15T11:01:34.491407+00:00,MEX,0.03160,0.06994,0.15796,0.31846,0.98344,1889.7
2026-06-15T11:01:34.491407+00:00,NOR,0.02676,0.05966,0.12608,0.25650,0.84028,1914.0
2026-06-15T11:01:34.491407+00:00,JPN,0.02532,0.05450,0.11892,0.24484,0.84226,1910.5
2026-06-15T11:01:34.491407+00:00,BEL,0.02446,0.05794,0.11860,0.26938,0.92886,1894.0
2026-06-15T11:01:34.491407+00:00,CRO,0.02388,0.05232,0.10682,0.21018,0.83562,1912.0
2026-06-15T11:01:34.491407+00:00,USA,0.02186,0.05152,0.11176,0.26452,0.97964,1800.6
2026-06-15T11:01:34.491407+00:00,URU,0.02090,0.05078,0.10578,0.21018,0.86112,1892.0
2026-06-15T11:01:34.491407+00:00,AUS,0.01830,0.04544,0.10060,0.22802,0.93304,1853.9
2026-06-15T11:01:34.491407+00:00,SUI,0.01584,0.03874,0.08698,0.20068,0.76316,1858.2
2026-06-15T11:01:34.491407+00:00,SEN,0.01544,0.03712,0.08644,0.18910,0.70782,1860.0
2026-06-15T11:01:34.491407+00:00,MAR,0.01540,0.03810,0.09488,0.21092,0.88738,1843.5
2026-06-15T11:01:34.491407+00:00,ECU,0.01476,0.03374,0.07834,0.16366,0.66238,1877.9
2026-06-15T11:01:34.491407+00:00,AUT,0.01128,0.02838,0.06572,0.14926,0.76646,1830.0
2026-06-15T11:01:34.491407+00:00,SCO,0.00946,0.02642,0.06928,0.16324,0.83258,1797.5
2026-06-15T11:01:34.491407+00:00,KOR,0.00884,0.02492,0.06990,0.18152,0.95378,1752.2
2026-06-15T11:01:34.491407+00:00,SWE,0.00842,0.02428,0.06796,0.17790,0.95766,1765.6
2026-06-15T11:01:34.491407+00:00,TUR,0.00752,0.01852,0.04562,0.09888,0.47278,1834.1
2026-06-15T11:01:34.491407+00:00,CIV,0.00704,0.02104,0.06124,0.15264,0.96470,1755.1
2026-06-15T11:01:34.491407+00:00,CAN,0.00668,0.01898,0.05756,0.16576,0.80860,1746.7
2026-06-15T11:01:34.491407+00:00,IRN,0.00636,0.01830,0.04456,0.12144,0.65738,1772.0
2026-06-15T11:01:34.491407+00:00,ALG,0.00590,0.01582,0.03964,0.10468,0.64180,1772.0
2026-06-15T11:01:34.491407+00:00,EGY,0.00300,0.01058,0.03096,0.09906,0.70250,1696.0
2026-06-15T11:01:34.491407+00:00,PAR,0.00228,0.00710,0.01916,0.04858,0.31310,1759.4
2026-06-15T11:01:34.491407+00:00,PAN,0.00220,0.00762,0.02172,0.05972,0.44688,1730.0
2026-06-15T11:01:34.491407+00:00,UZB,0.00212,0.00584,0.01778,0.04974,0.39382,1714.0
2026-06-15T11:01:34.491407+00:00,CZE,0.00196,0.00652,0.02200,0.06482,0.52014,1674.8
2026-06-15T11:01:34.491407+00:00,BIH,0.00134,0.00548,0.02200,0.08148,0.66546,1636.3
2026-06-15T11:01:34.491407+00:00,JOR,0.00104,0.00344,0.01064,0.03194,0.27800,1680.0
2026-06-15T11:01:34.491407+00:00,COD,0.00098,0.00328,0.01114,0.03902,0.40346,1652.0
2026-06-15T11:01:34.491407+00:00,CPV,0.00042,0.00168,0.00574,0.02494,0.34078,1578.0
2026-06-15T11:01:34.491407+00:00,NZL,0.00032,0.00148,0.00666,0.02874,0.36770,1562.0
2026-06-15T11:01:34.491407+00:00,IRQ,0.00028,0.00092,0.00442,0.01836,0.18198,1607.0
2026-06-15T11:01:34.491407+00:00,KSA,0.00024,0.00156,0.00622,0.02468,0.34248,1576.0
2026-06-15T11:01:34.491407+00:00,GHA,0.00020,0.00086,0.00396,0.01868,0.38728,1510.0
2026-06-15T11:01:34.491407+00:00,QAT,0.00014,0.00076,0.00398,0.02098,0.41242,1453.8
2026-06-15T11:01:34.491407+00:00,RSA,0.00012,0.00066,0.00264,0.01238,0.20368,1502.3
2026-06-15T11:01:34.491407+00:00,TUN,0.00008,0.00060,0.00182,0.00900,0.10586,1574.4
2026-06-15T11:01:34.491407+00:00,HAI,0.00002,0.00020,0.00124,0.00546,0.09686,1532.5
2026-06-15T11:01:34.491407+00:00,CUW,0.00000,0.00008,0.00034,0.00192,0.06630,1425.4
2026-06-15T11:16:28.364985+00:00,ESP,0.15354,0.23128,0.33906,0.47418,0.98484,2157.0
2026-06-15T11:16:28.364985+00:00,ARG,0.12228,0.19940,0.30742,0.44560,0.95850,2115.0
2026-06-15T11:16:28.364985+00:00,FRA,0.08978,0.15500,0.27130,0.42202,0.95070,2063.0
2026-06-15T11:16:28.364985+00:00,ENG,0.06596,0.12084,0.21058,0.35404,0.94780,2024.0
2026-06-15T11:16:28.364985+00:00,POR,0.05190,0.10132,0.18512,0.34352,0.92994,1989.0
2026-06-15T11:16:28.364985+00:00,BRA,0.04786,0.09382,0.18608,0.33078,0.94354,1974.5
2026-06-15T11:16:28.364985+00:00,COL,0.04680,0.09174,0.16754,0.30124,0.88986,1982.0
2026-06-15T11:16:28.364985+00:00,GER,0.04316,0.09116,0.18780,0.32850,0.99838,1940.6
2026-06-15T11:16:28.364985+00:00,NED,0.03588,0.07258,0.14640,0.28756,0.88788,1943.5
2026-06-15T11:16:28.364985+00:00,MEX,0.02992,0.06872,0.15484,0.31846,0.98242,1889.7
2026-06-15T11:16:28.364985+00:00,NOR,0.02760,0.06086,0.12864,0.25264,0.84072,1914.0
2026-06-15T11:16:28.364985+00:00,JPN,0.02616,0.05632,0.12018,0.24350,0.84090,1910.5
2026-06-15T11:16:28.364985+00:00,BEL,0.02498,0.05770,0.11932,0.27150,0.93114,1894.0
2026-06-15T11:16:28.364985+00:00,CRO,0.02324,0.05142,0.10708,0.21044,0.83400,1912.0
2026-06-15T11:16:28.364985+00:00,URU,0.02228,0.05116,0.10568,0.20974,0.86116,1892.0
2026-06-15T11:16:28.364985+00:00,USA,0.02116,0.05078,0.11156,0.26512,0.97854,1800.6
2026-06-15T11:16:28.364985+00:00,AUS,0.01914,0.04526,0.09982,0.22516,0.93084,1853.9
2026-06-15T11:16:28.364985+00:00,ECU,0.01568,0.03492,0.07858,0.16508,0.66222,1877.9
2026-06-15T11:16:28.364985+00:00,SUI,0.01544,0.03706,0.08532,0.19934,0.75948,1858.2
2026-06-15T11:16:28.364985+00:00,SEN,0.01540,0.03692,0.08334,0.18412,0.71068,1860.0
2026-06-15T11:16:28.364985+00:00,MAR,0.01506,0.03892,0.09792,0.21672,0.88596,1843.5
2026-06-15T11:16:28.364985+00:00,AUT,0.01066,0.02890,0.06460,0.14908,0.76672,1830.0
2026-06-15T11:16:28.364985+00:00,SCO,0.00968,0.02594,0.07054,0.16730,0.83336,1797.5
2026-06-15T11:16:28.364985+00:00,SWE,0.00924,0.02504,0.06840,0.18126,0.95668,1765.6
2026-06-15T11:16:28.364985+00:00,TUR,0.00764,0.01934,0.04520,0.09896,0.47310,1834.1
2026-06-15T11:16:28.364985+00:00,CIV,0.00740,0.02096,0.06082,0.15326,0.96256,1755.1
2026-06-15T11:16:28.364985+00:00,KOR,0.00730,0.02154,0.06660,0.17830,0.95232,1752.2
2026-06-15T11:16:28.364985+00:00,CAN,0.00692,0.02056,0.05692,0.16500,0.81116,1746.7
2026-06-15T11:16:28.364985+00:00,IRN,0.00572,0.01634,0.04354,0.11946,0.65930,1772.0
2026-06-15T11:16:28.364985+00:00,ALG,0.00516,0.01518,0.03942,0.10296,0.63490,1772.0
2026-06-15T11:16:28.364985+00:00,EGY,0.00282,0.00962,0.03082,0.09686,0.70220,1696.0
2026-06-15T11:16:28.364985+00:00,PAR,0.00266,0.00768,0.02004,0.04950,0.31470,1759.4
2026-06-15T11:16:28.364985+00:00,PAN,0.00206,0.00776,0.02090,0.05874,0.44222,1730.0
2026-06-15T11:16:28.364985+00:00,CZE,0.00202,0.00664,0.02280,0.06508,0.52734,1674.8
2026-06-15T11:16:28.364985+00:00,BIH,0.00190,0.00660,0.02196,0.07928,0.66858,1636.3
2026-06-15T11:16:28.364985+00:00,UZB,0.00180,0.00532,0.01616,0.04762,0.39300,1714.0
2026-06-15T11:16:28.364985+00:00,COD,0.00108,0.00398,0.01210,0.03982,0.40532,1652.0
2026-06-15T11:16:28.364985+00:00,JOR,0.00090,0.00298,0.00870,0.03144,0.27800,1680.0
2026-06-15T11:16:28.364985+00:00,IRQ,0.00040,0.00146,0.00454,0.01858,0.18048,1607.0
2026-06-15T11:16:28.364985+00:00,KSA,0.00034,0.00174,0.00672,0.02638,0.34330,1576.0
2026-06-15T11:16:28.364985+00:00,CPV,0.00030,0.00138,0.00552,0.02598,0.34240,1578.0
2026-06-15T11:16:28.364985+00:00,NZL,0.00024,0.00144,0.00670,0.02920,0.36568,1562.0
2026-06-15T11:16:28.364985+00:00,RSA,0.00012,0.00052,0.00268,0.01174,0.20162,1502.3
2026-06-15T11:16:28.364985+00:00,GHA,0.00012,0.00070,0.00354,0.01896,0.38934,1510.0
2026-06-15T11:16:28.364985+00:00,QAT,0.00010,0.00050,0.00344,0.02074,0.41488,1453.8
2026-06-15T11:16:28.364985+00:00,HAI,0.00010,0.00038,0.00178,0.00598,0.10058,1532.5
2026-06-15T11:16:28.364985+00:00,TUN,0.00010,0.00030,0.00178,0.00726,0.10576,1574.4
2026-06-15T11:16:28.364985+00:00,CUW,0.00000,0.00002,0.00020,0.00200,0.06500,1425.4
2026-06-15T11:32:09.594009+00:00,ESP,0.15136,0.23108,0.34082,0.47348,0.98466,2157.0
2026-06-15T11:32:09.594009+00:00,ARG,0.12226,0.19682,0.30440,0.44142,0.95692,2115.0
2026-06-15T11:32:09.594009+00:00,FRA,0.09276,0.16014,0.27422,0.42684,0.94980,2063.0
2026-06-15T11:32:09.594009+00:00,ENG,0.06616,0.11992,0.20992,0.34848,0.94818,2024.0
2026-06-15T11:32:09.594009+00:00,POR,0.05160,0.10242,0.18370,0.33748,0.93064,1989.0
2026-06-15T11:32:09.594009+00:00,COL,0.04758,0.09316,0.16950,0.30522,0.89134,1982.0
2026-06-15T11:32:09.594009+00:00,BRA,0.04716,0.09324,0.18410,0.32880,0.94336,1974.5
2026-06-15T11:32:09.594009+00:00,GER,0.04370,0.09018,0.18564,0.32718,0.99808,1940.6
2026-06-15T11:32:09.594009+00:00,NED,0.03518,0.07250,0.14884,0.29054,0.88854,1943.5
2026-06-15T11:32:09.594009+00:00,MEX,0.03048,0.06914,0.15422,0.31776,0.98148,1889.7
2026-06-15T11:32:09.594009+00:00,NOR,0.02708,0.05908,0.12914,0.25580,0.83954,1914.0
2026-06-15T11:32:09.594009+00:00,JPN,0.02644,0.05662,0.11990,0.24490,0.84196,1910.5
2026-06-15T11:32:09.594009+00:00,BEL,0.02402,0.05504,0.11454,0.26846,0.93086,1894.0
2026-06-15T11:32:09.594009+00:00,CRO,0.02348,0.05308,0.10760,0.20952,0.83554,1912.0
2026-06-15T11:32:09.594009+00:00,USA,0.02286,0.05144,0.11042,0.26570,0.97858,1800.6
2026-06-15T11:32:09.594009+00:00,URU,0.02230,0.05192,0.10538,0.20958,0.85842,1892.0
2026-06-15T11:32:09.594009+00:00,AUS,0.01816,0.04378,0.09926,0.22790,0.93380,1853.9
2026-06-15T11:32:09.594009+00:00,SUI,0.01704,0.03942,0.09108,0.20590,0.76070,1858.2
2026-06-15T11:32:09.594009+00:00,MAR,0.01504,0.03750,0.09276,0.20948,0.88772,1843.5
2026-06-15T11:32:09.594009+00:00,ECU,0.01458,0.03464,0.07778,0.16346,0.66136,1877.9
2026-06-15T11:32:09.594009+00:00,SEN,0.01408,0.03490,0.08204,0.18700,0.70876,1860.0
2026-06-15T11:32:09.594009+00:00,AUT,0.01124,0.02856,0.06548,0.14834,0.76356,1830.0
2026-06-15T11:32:09.594009+00:00,SCO,0.00938,0.02582,0.06930,0.16562,0.83554,1797.5
2026-06-15T11:32:09.594009+00:00,SWE,0.00882,0.02462,0.06690,0.17694,0.95598,1765.6
2026-06-15T11:32:09.594009+00:00,KOR,0.00854,0.02382,0.06888,0.17932,0.95244,1752.2
2026-06-15T11:32:09.594009+00:00,TUR,0.00764,0.01868,0.04562,0.09754,0.47316,1834.1
2026-06-15T11:32:09.594009+00:00,CIV,0.00734,0.02180,0.06162,0.15480,0.96268,1755.1
